Candidate_ID,Candidate_Name,SMILES_raw,Source_Type,Reference_ID,Design_Family,DOPO_Count,Linker_Type,Reactive_Group,Preparation_Type,Synthesis_Level,Notes
CAND_R2_150,DTB-trimethoxysilyl,CCC(O)Cn1c(=O)n(CC(O)COB(O)OC)c(=O)n(CC(O)CP2(=O)Oc3ccc([Si](OC)(OC)OC)cc3-c3ccccc32)c1=O,designed,Designed,P-N-Si-B,1,aryl-trimethoxysilyl,Si(OCH3)3,Additive + Secondary Crosslinking,B,"Parent=TRAIN_018 (DTB); Change=Added trimethoxysilyl at aromatic atom 31.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.745; Max_Train_Tanimoto_r3=0.745; Risk=DOPO-core substitution route needs confirmation. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_151,DTB-triethoxysilyl,CCO[Si](OCC)(OCC)c1ccc2c(c1)-c1ccccc1P(=O)(CC(O)Cn1c(=O)n(CC(O)CC)c(=O)n(CC(O)COB(O)OC)c1=O)O2,designed,Designed,P-N-Si-B,1,aryl-triethoxysilyl,Si(OC2H5)3,Additive + Secondary Crosslinking,B,"Parent=TRAIN_018 (DTB); Change=Added triethoxysilyl at aromatic atom 31.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.716; Max_Train_Tanimoto_r3=0.716; Risk=DOPO-core substitution route needs confirmation. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_152,DTB-disiloxane,CCC(O)Cn1c(=O)n(CC(O)COB(O)OC)c(=O)n(CC(O)CP2(=O)Oc3ccc([Si](C)(C)O[Si](C)(C)C)cc3-c3ccccc32)c1=O,designed,Designed,P-N-Si-B,1,short-disiloxane,none,Additive,B,"Parent=TRAIN_018 (DTB); Change=Added disiloxane at aromatic atom 31.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.716; Max_Train_Tanimoto_r3=0.716; Risk=DOPO-core substitution route needs confirmation. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_153,DTB-diaminotriazine,CCC(O)Cn1c(=O)n(CC(O)COB(O)OC)c(=O)n(CC(O)CP2(=O)Oc3ccc(-c4nc(N)nc(N)n4)cc3-c3ccccc32)c1=O,designed,Designed,P-N-B,1,"diamino-1,3,5-triazine",NH2,Co-curing,B,"Parent=TRAIN_018 (DTB); Change=Added diaminotriazine at aromatic atom 31.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.682; Max_Train_Tanimoto_r3=0.682; Risk=DOPO-core substitution route needs confirmation; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_154,DTB-piperazine,CCC(O)Cn1c(=O)n(CC(O)COB(O)OC)c(=O)n(CC(O)CP2(=O)Oc3ccc(N4CCNCC4)cc3-c3ccccc32)c1=O,designed,Designed,P-N-B,1,piperazine,NH,Co-curing,B,"Parent=TRAIN_018 (DTB); Change=Added piperazine at aromatic atom 31.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.689; Max_Train_Tanimoto_r3=0.689; Risk=DOPO-core substitution route needs confirmation; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_155,DTB-benzamide-linker,CCC(O)Cn1c(=O)n(CC(O)COB(O)OC)c(=O)n(CC(O)CP2(=O)Oc3ccc(NC(=O)c4ccccc4)cc3-c3ccccc32)c1=O,designed,Designed,P-N-B,1,benzamide,amide,Additive,B,"Parent=TRAIN_018 (DTB); Change=Added benzamide_linker at aromatic atom 31.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.664; Max_Train_Tanimoto_r3=0.664; Risk=DOPO-core substitution route needs confirmation; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_156,DTB-phenyl,CCC(O)Cn1c(=O)n(CC(O)COB(O)OC)c(=O)n(CC(O)CP2(=O)Oc3ccc(-c4ccccc4)cc3-c3ccccc32)c1=O,designed,Designed,P-N-B,1,phenyl,none,Additive,B,"Parent=TRAIN_018 (DTB); Change=Added phenyl at aromatic atom 31.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.723; Max_Train_Tanimoto_r3=0.723; Risk=DOPO-core substitution route needs confirmation. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_157,DTB-biphenyl,CCC(O)Cn1c(=O)n(CC(O)COB(O)OC)c(=O)n(CC(O)CP2(=O)Oc3ccc(-c4ccc(-c5ccccc5)cc4)cc3-c3ccccc32)c1=O,designed,Designed,P-N-B,1,biphenyl,none,Additive,B,"Parent=TRAIN_018 (DTB); Change=Added biphenyl at aromatic atom 31.; Attachment=DOPO_core_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.709; Max_Train_Tanimoto_r3=0.709; Risk=DOPO-core substitution route needs confirmation. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_158,DTB-OH-glycidyl,CCC(Cn1c(=O)n(CC(O)COB(O)OC)c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c1=O)OCC1CO1,designed,Designed,P-N-B,1,OH-to-glycidyl-ether,epoxy,Co-curing,B,"Parent=TRAIN_018 (DTB); Change=Converted one OH group to a glycidyl ether. Regioisomer 1.; Attachment=OH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.770; Max_Train_Tanimoto_r3=0.770; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_159,DTB-OH-glycidyl-2,CCC(O)Cn1c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c(=O)n(CC(COB(O)OC)OCC2CO2)c1=O,designed,Designed,P-N-B,1,OH-to-glycidyl-ether,epoxy,Co-curing,B,"Parent=TRAIN_018 (DTB); Change=Converted one OH group to a glycidyl ether. Regioisomer 2.; Attachment=OH_site_2; One-factor computational analogue. Parent_Tanimoto_r3=0.740; Max_Train_Tanimoto_r3=0.740; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_160,DTB-OH-glycidyl-3,CCC(O)Cn1c(=O)n(CC(O)COB(O)OC)c(=O)n(CC(CP2(=O)Oc3ccccc3-c3ccccc32)OCC2CO2)c1=O,designed,Designed,P-N-B,1,OH-to-glycidyl-ether,epoxy,Co-curing,B,"Parent=TRAIN_018 (DTB); Change=Converted one OH group to a glycidyl ether. Regioisomer 3.; Attachment=OH_site_3; One-factor computational analogue. Parent_Tanimoto_r3=0.725; Max_Train_Tanimoto_r3=0.725; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_161,DTB-OH-glycidyl-all,CCC(Cn1c(=O)n(CC(COB(O)OC)OCC2CO2)c(=O)n(CC(CP2(=O)Oc3ccccc3-c3ccccc32)OCC2CO2)c1=O)OCC1CO1,designed,Designed,P-N-B,1,OH-to-glycidyl-ether-all,epoxy,Co-curing,B,"Parent=TRAIN_018 (DTB); Change=Converted one OH group to a glycidyl ether. Converted all OH groups.; Attachment=all_OH; One-factor computational analogue. Parent_Tanimoto_r3=0.568; Max_Train_Tanimoto_r3=0.568; Risk=large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_162,DTB-OH-methyl,CCC(Cn1c(=O)n(CC(O)COB(O)OC)c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c1=O)OC,designed,Designed,P-N-B,1,OH-to-methyl-ether,none,Additive,B,"Parent=TRAIN_018 (DTB); Change=Converted one OH group to a methyl ether. Regioisomer 1.; Attachment=OH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.865; Max_Train_Tanimoto_r3=0.865; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_163,DTB-OH-methyl-2,CCC(O)Cn1c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c(=O)n(CC(COB(O)OC)OC)c1=O,designed,Designed,P-N-B,1,OH-to-methyl-ether,none,Additive,B,"Parent=TRAIN_018 (DTB); Change=Converted one OH group to a methyl ether. Regioisomer 2.; Attachment=OH_site_2; One-factor computational analogue. Parent_Tanimoto_r3=0.813; Max_Train_Tanimoto_r3=0.813; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_164,DTB-OH-methyl-3,CCC(O)Cn1c(=O)n(CC(O)COB(O)OC)c(=O)n(CC(CP2(=O)Oc3ccccc3-c3ccccc32)OC)c1=O,designed,Designed,P-N-B,1,OH-to-methyl-ether,none,Additive,B,"Parent=TRAIN_018 (DTB); Change=Converted one OH group to a methyl ether. Regioisomer 3.; Attachment=OH_site_3; One-factor computational analogue. Parent_Tanimoto_r3=0.813; Max_Train_Tanimoto_r3=0.813; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_165,DTB-OH-methyl-all,CCC(Cn1c(=O)n(CC(COB(O)OC)OC)c(=O)n(CC(CP2(=O)Oc3ccccc3-c3ccccc32)OC)c1=O)OC,designed,Designed,P-N-B,1,OH-to-methyl-ether-all,none,Additive,B,"Parent=TRAIN_018 (DTB); Change=Converted one OH group to a methyl ether. Converted all OH groups.; Attachment=all_OH; One-factor computational analogue. Parent_Tanimoto_r3=0.614; Max_Train_Tanimoto_r3=0.614; Risk=large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_166,DTB-OH-acetyl,CCC(Cn1c(=O)n(CC(O)COB(O)OC)c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c1=O)OC(C)=O,designed,Designed,P-N-B,1,OH-to-acetate,none,Additive,B,"Parent=TRAIN_018 (DTB); Change=Converted one OH group to an acetate. Regioisomer 1.; Attachment=OH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.819; Max_Train_Tanimoto_r3=0.819; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_167,DTB-OH-acetyl-2,CCC(O)Cn1c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c(=O)n(CC(COB(O)OC)OC(C)=O)c1=O,designed,Designed,P-N-B,1,OH-to-acetate,none,Additive,B,"Parent=TRAIN_018 (DTB); Change=Converted one OH group to an acetate. Regioisomer 2.; Attachment=OH_site_2; One-factor computational analogue. Parent_Tanimoto_r3=0.771; Max_Train_Tanimoto_r3=0.771; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_168,DTB-OH-acetyl-3,CCC(O)Cn1c(=O)n(CC(O)COB(O)OC)c(=O)n(CC(CP2(=O)Oc3ccccc3-c3ccccc32)OC(C)=O)c1=O,designed,Designed,P-N-B,1,OH-to-acetate,none,Additive,B,"Parent=TRAIN_018 (DTB); Change=Converted one OH group to an acetate. Regioisomer 3.; Attachment=OH_site_3; One-factor computational analogue. Parent_Tanimoto_r3=0.771; Max_Train_Tanimoto_r3=0.771; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_169,DTB-OH-acetyl-all,CCC(Cn1c(=O)n(CC(COB(O)OC)OC(C)=O)c(=O)n(CC(CP2(=O)Oc3ccccc3-c3ccccc32)OC(C)=O)c1=O)OC(C)=O,designed,Designed,P-N-B,1,OH-to-acetate-all,none,Additive,B,"Parent=TRAIN_018 (DTB); Change=Converted one OH group to an acetate. Converted all OH groups.; Attachment=all_OH; One-factor computational analogue. Parent_Tanimoto_r3=0.574; Max_Train_Tanimoto_r3=0.574; Risk=large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_170,DTB-OH-allyl,C=CCOC(CC)Cn1c(=O)n(CC(O)COB(O)OC)c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c1=O,designed,Designed,P-N-B,1,OH-to-allyl-ether,allyl,Additive,B,"Parent=TRAIN_018 (DTB); Change=Converted one OH group to an allyl ether; no EP reactivity is assumed. Regioisomer 1.; Attachment=OH_site_1; One-factor computational analogue. Parent_Tanimoto_r3=0.786; Max_Train_Tanimoto_r3=0.786; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_171,DTB-OH-allyl-2,C=CCOC(COB(O)OC)Cn1c(=O)n(CC(O)CC)c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c1=O,designed,Designed,P-N-B,1,OH-to-allyl-ether,allyl,Additive,B,"Parent=TRAIN_018 (DTB); Change=Converted one OH group to an allyl ether; no EP reactivity is assumed. Regioisomer 2.; Attachment=OH_site_2; One-factor computational analogue. Parent_Tanimoto_r3=0.747; Max_Train_Tanimoto_r3=0.747; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_172,DTB-OH-allyl-3,C=CCOC(Cn1c(=O)n(CC(O)CC)c(=O)n(CC(O)COB(O)OC)c1=O)CP1(=O)Oc2ccccc2-c2ccccc21,designed,Designed,P-N-B,1,OH-to-allyl-ether,allyl,Additive,B,"Parent=TRAIN_018 (DTB); Change=Converted one OH group to an allyl ether; no EP reactivity is assumed. Regioisomer 3.; Attachment=OH_site_3; One-factor computational analogue. Parent_Tanimoto_r3=0.740; Max_Train_Tanimoto_r3=0.740; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_173,DTB-OH-allyl-all,C=CCOC(CC)Cn1c(=O)n(CC(COB(O)OC)OCC=C)c(=O)n(CC(CP2(=O)Oc3ccccc3-c3ccccc32)OCC=C)c1=O,designed,Designed,P-N-B,1,OH-to-allyl-ether-all,allyl,Additive,B,"Parent=TRAIN_018 (DTB); Change=Converted one OH group to an allyl ether; no EP reactivity is assumed. Converted all OH groups.; Attachment=all_OH; One-factor computational analogue. Parent_Tanimoto_r3=0.568; Max_Train_Tanimoto_r3=0.568; Risk=large structural change from parent; candidate may be outside strict in-domain threshold. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_174,DSD-amino,Nc1ccc(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccccc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)c(O)c1,designed,Designed,P-N-S,2,aryl-amino,NH2,Co-curing,B,"Parent=TRAIN_077 (DSD); Change=Added amino at aromatic atom 46.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.833; Max_Train_Tanimoto_r3=0.833; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_175,DSD-hydroxy,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccc(O)cc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccccc2O)Oc2ccccc2-c2ccccc21,designed,Designed,P-N-S,2,aryl-hydroxy,OH,Additive,B,"Parent=TRAIN_077 (DSD); Change=Added hydroxy at aromatic atom 46.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.854; Max_Train_Tanimoto_r3=0.854; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_176,DSD-hydroxymethyl,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccc(CO)cc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccccc2O)Oc2ccccc2-c2ccccc21,designed,Designed,P-N-S,2,aryl-hydroxymethyl,CH2OH,Additive,B,"Parent=TRAIN_077 (DSD); Change=Added hydroxymethyl at aromatic atom 46.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.814; Max_Train_Tanimoto_r3=0.814; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_177,DSD-carboxamide,NC(=O)c1ccc(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccccc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)c(O)c1,designed,Designed,P-N-S,2,aryl-carboxamide,amide,Additive,B,"Parent=TRAIN_077 (DSD); Change=Added carboxamide at aromatic atom 46.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.805; Max_Train_Tanimoto_r3=0.805; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_178,DSD-boronic-acid,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccc(B(O)O)cc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccccc2O)Oc2ccccc2-c2ccccc21,designed,Designed,P-N-B-S,2,aryl-boronic-acid,B(OH)2,Additive,B,"Parent=TRAIN_077 (DSD); Change=Added boronic_acid at aromatic atom 46.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.814; Max_Train_Tanimoto_r3=0.814; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_179,DSD-pinacol-boronate,CC1(C)OB(c2ccc(C(Nc3ccc(S(=O)(=O)c4ccc(NC(c5ccccc5O)P5(=O)Oc6ccccc6-c6ccccc65)cc4)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c(O)c2)OC1(C)C,designed,Designed,P-N-B-S,2,aryl-pinacol-boronate,pinacol boronate,Additive,B,"Parent=TRAIN_077 (DSD); Change=Added pinacol_boronate at aromatic atom 46.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.737; Max_Train_Tanimoto_r3=0.737; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_180,DSD-trimethoxysilyl,CO[Si](OC)(OC)c1ccc(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccccc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)c(O)c1,designed,Designed,P-N-Si-S,2,aryl-trimethoxysilyl,Si(OCH3)3,Additive + Secondary Crosslinking,B,"Parent=TRAIN_077 (DSD); Change=Added trimethoxysilyl at aromatic atom 46.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.769; Max_Train_Tanimoto_r3=0.769; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_181,DSD-triethoxysilyl,CCO[Si](OCC)(OCC)c1ccc(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccccc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)c(O)c1,designed,Designed,P-N-Si-S,2,aryl-triethoxysilyl,Si(OC2H5)3,Additive + Secondary Crosslinking,B,"Parent=TRAIN_077 (DSD); Change=Added triethoxysilyl at aromatic atom 46.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.737; Max_Train_Tanimoto_r3=0.737; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_182,DSD-disiloxane,C[Si](C)(C)O[Si](C)(C)c1ccc(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccccc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)c(O)c1,designed,Designed,P-N-Si-S,2,short-disiloxane,none,Additive,B,"Parent=TRAIN_077 (DSD); Change=Added disiloxane at aromatic atom 46.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.753; Max_Train_Tanimoto_r3=0.753; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_183,DSD-glycidyloxy,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccc(OCC5CO5)cc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccccc2O)Oc2ccccc2-c2ccccc21,designed,Designed,P-N-S,2,aryl-glycidyl-ether,epoxy,Co-curing,B,"Parent=TRAIN_077 (DSD); Change=Added glycidyloxy at aromatic atom 46.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.729; Max_Train_Tanimoto_r3=0.729; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_184,DSD-diaminotriazine,Nc1nc(N)nc(-c2ccc(C(Nc3ccc(S(=O)(=O)c4ccc(NC(c5ccccc5O)P5(=O)Oc6ccccc6-c6ccccc65)cc4)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c(O)c2)n1,designed,Designed,P-N-S,2,"diamino-1,3,5-triazine",NH2,Co-curing,B,"Parent=TRAIN_077 (DSD); Change=Added diaminotriazine at aromatic atom 46.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.729; Max_Train_Tanimoto_r3=0.729; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_185,DSD-piperazine,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccc(N5CCNCC5)cc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccccc2O)Oc2ccccc2-c2ccccc21,designed,Designed,P-N-S,2,piperazine,NH,Co-curing,B,"Parent=TRAIN_077 (DSD); Change=Added piperazine at aromatic atom 46.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.729; Max_Train_Tanimoto_r3=0.729; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_186,DSD-benzamide-linker,O=C(Nc1ccc(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccccc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)c(O)c1)c1ccccc1,designed,Designed,P-N-S,2,benzamide,amide,Additive,B,"Parent=TRAIN_077 (DSD); Change=Added benzamide_linker at aromatic atom 46.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.737; Max_Train_Tanimoto_r3=0.737; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_187,DSD-phenyl,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccc(-c5ccccc5)cc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccccc2O)Oc2ccccc2-c2ccccc21,designed,Designed,P-N-S,2,phenyl,none,Additive,B,"Parent=TRAIN_077 (DSD); Change=Added phenyl at aromatic atom 46.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.787; Max_Train_Tanimoto_r3=0.787; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
CAND_R2_188,DSD-biphenyl,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccc(-c5ccc(-c6ccccc6)cc5)cc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccccc2O)Oc2ccccc2-c2ccccc21,designed,Designed,P-N-S,2,biphenyl,none,Additive,B,"Parent=TRAIN_077 (DSD); Change=Added biphenyl at aromatic atom 46.; Attachment=peripheral_aromatic; One-factor computational analogue. Parent_Tanimoto_r3=0.761; Max_Train_Tanimoto_r3=0.761; Risk=none. Synthesis route, regioselectivity, stability, equivalent balance and EP compatibility require manual review."
